fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,año,día_semana,Amazon
2023-11-06,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,34.24,102.72,2023,Monday,31.76
2023-11-06,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,63.68,127.36,2023,Monday,63.3
2023-11-06,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,70.7,141.4,2023,Monday,72.89
2023-11-06,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,63.31,126.62,2023,Monday,63.51
2023-11-06,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,407.93,815.86,2023,Monday,392.86
2023-11-06,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,172.52,517.56,2023,Monday,188.17
2023-11-06,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,44.75,134.25,2023,Monday,44.97
2023-11-06,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,56.38,169.14,2023,Monday,58.22
2023-11-06,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.79,99.16,2023,Monday,25.5
2023-11-06,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.71,122.13,2023,Monday,39.92
2023-11-06,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,146.26,585.04,2023,Monday,145.08
2023-11-06,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,5,811.77,4058.85,2023,Monday,787.6
2023-11-06,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,93.66,187.32,2023,Monday,98.59
2023-11-06,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,68.97,137.94,2023,Monday,63.19
2023-11-06,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,3,109.22,327.66,2023,Monday,101.23
2023-11-06,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,80.51,161.02,2023,Monday,79.69
2023-11-06,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,131.39,656.95,2023,Monday,137.23
2023-11-06,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,19.83,19.83,2023,Monday,18.91
2023-11-06,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.23,34.23,2023,Monday,37.49
2023-11-06,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,48.52,48.52,2023,Monday,47.89
2023-11-07,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,116.51,1398.12,2023,Tuesday,87.95
2023-11-07,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,138.8,1388.0,2023,Tuesday,120.14
2023-11-07,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,86.41,259.23,2023,Tuesday,90.53
2023-11-07,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,73.68,221.04,2023,Tuesday,76.48
2023-11-07,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.41,70.82,2023,Tuesday,36.48
2023-11-07,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.85,129.7,2023,Tuesday,60.46
2023-11-07,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,70.1,140.2,2023,Tuesday,71.49
2023-11-07,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,63.76,127.52,2023,Tuesday,69.41
2023-11-07,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,402.72,805.44,2023,Tuesday,397.6
2023-11-07,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,175.42,350.84,2023,Tuesday,190.91
2023-11-07,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,45.77,137.31,2023,Tuesday,48.59
2023-11-07,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,54.43,163.29,2023,Tuesday,57.65
2023-11-07,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.62,76.86,2023,Tuesday,24.12
2023-11-07,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.96,122.88,2023,Tuesday,38.48
2023-11-07,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,148.48,445.44,2023,Tuesday,147.14
2023-11-07,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,854.15,2562.45,2023,Tuesday,791.97
2023-11-07,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,96.85,193.7,2023,Tuesday,100.96
2023-11-07,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,68.21,136.42,2023,Tuesday,71.59
2023-11-07,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,110.3,220.6,2023,Tuesday,107.03
2023-11-07,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,80.47,160.94,2023,Tuesday,84.47
2023-11-07,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,132.64,795.84,2023,Tuesday,137.99
2023-11-07,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.33,20.33,2023,Tuesday,19.46
2023-11-07,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.98,34.98,2023,Tuesday,33.86
2023-11-07,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,50.7,50.7,2023,Tuesday,53.9
2023-11-08,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,118.06,1180.6,2023,Wednesday,89.62
2023-11-08,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,12,131.63,1579.56,2023,Wednesday,120.43
2023-11-08,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.72,257.16,2023,Wednesday,80.68
2023-11-08,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,76.13,228.39,2023,Wednesday,71.6
2023-11-08,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.69,107.07,2023,Wednesday,32.74
2023-11-08,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,64.82,194.46,2023,Wednesday,64.9
2023-11-08,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,71.58,214.74,2023,Wednesday,65.08
2023-11-08,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.45,130.9,2023,Wednesday,65.81
2023-11-08,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,396.93,793.86,2023,Wednesday,384.41
2023-11-08,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,178.39,356.78,2023,Wednesday,188.9
2023-11-08,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,44.77,134.31,2023,Wednesday,47.12
2023-11-08,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,54.14,162.42,2023,Wednesday,57.33
2023-11-08,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.39,73.17,2023,Wednesday,24.54
2023-11-08,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,38.83,116.49,2023,Wednesday,40.04
2023-11-08,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,147.48,442.44,2023,Wednesday,146.85
2023-11-08,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,810.61,3242.44,2023,Wednesday,802.91
2023-11-08,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,97.56,195.12,2023,Wednesday,89.61
2023-11-08,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,68.16,136.32,2023,Wednesday,72.58
2023-11-08,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,110.74,221.48,2023,Wednesday,118.44
2023-11-08,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,78.68,157.36,2023,Wednesday,83.71
2023-11-08,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,4,133.35,533.4,2023,Wednesday,134.75
2023-11-08,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.7,39.4,2023,Wednesday,21.36
2023-11-08,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,34.23,68.46,2023,Wednesday,34.87
2023-11-08,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,48.65,48.65,2023,Wednesday,51.41
2023-11-09,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,118.39,1420.68,2023,Thursday,87.99
2023-11-09,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,13,131.31,1707.03,2023,Thursday,121.51
2023-11-09,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,4,85.43,341.72,2023,Thursday,91.29
2023-11-09,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,75.19,225.57,2023,Thursday,75.66
2023-11-09,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,34.79,69.58,2023,Thursday,36.23
2023-11-09,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.75,129.5,2023,Thursday,68.56
2023-11-09,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.22,142.44,2023,Thursday,69.32
2023-11-09,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,63.07,189.21,2023,Thursday,62.8
2023-11-09,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,3,406.95,1220.85,2023,Thursday,398.66
2023-11-09,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,174.42,348.84,2023,Thursday,181.86
2023-11-09,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,45.17,135.51,2023,Thursday,43.43
2023-11-09,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,55.81,167.43,2023,Thursday,56.38
2023-11-09,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.25,97.0,2023,Thursday,26.27
2023-11-09,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.33,117.99,2023,Thursday,42.76
2023-11-09,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,148.5,445.5,2023,Thursday,145.06
2023-11-09,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,847.3,2541.9,2023,Thursday,786.04
2023-11-09,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,94.24,188.48,2023,Thursday,94.82
2023-11-09,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,68.07,136.14,2023,Thursday,68.3
2023-11-09,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,107.85,215.7,2023,Thursday,110.29
2023-11-09,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,80.42,160.84,2023,Thursday,81.39
2023-11-09,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,126.45,758.7,2023,Thursday,134.34
2023-11-09,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.36,20.36,2023,Thursday,19.43
2023-11-09,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.27,35.27,2023,Thursday,35.91
2023-11-09,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,50.35,50.35,2023,Thursday,50.89
2023-11-10,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,14,114.95,1609.3,2023,Friday,90.51
2023-11-10,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,15,138.73,2080.95,2023,Friday,121.92
2023-11-10,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,4,83.47,333.88,2023,Friday,82.71
2023-11-10,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,76.28,228.84,2023,Friday,67.72
2023-11-10,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.49,106.47,2023,Friday,33.38
2023-11-10,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,65.53,196.59,2023,Friday,62.49
2023-11-10,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,69.83,139.66,2023,Friday,75.23
2023-11-10,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.47,130.94,2023,Friday,58.58
2023-11-10,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,3,397.76,1193.28,2023,Friday,387.97
2023-11-10,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,172.51,517.53,2023,Friday,187.28
2023-11-10,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,44.75,179.0,2023,Friday,44.86
2023-11-10,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,53.69,268.45,2023,Friday,51.44
2023-11-10,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,5,25.25,126.25,2023,Friday,22.8
2023-11-10,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,4,39.94,159.76,2023,Friday,42.42
2023-11-10,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,147.93,591.72,2023,Friday,142.1
2023-11-10,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,5,816.0,4080.0,2023,Friday,791.9
2023-11-10,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,94.48,283.44,2023,Friday,89.72
2023-11-10,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,3,69.16,207.48,2023,Friday,67.0
2023-11-10,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,112.19,224.38,2023,Friday,111.36
2023-11-10,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,79.4,158.8,2023,Friday,75.61
2023-11-10,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,130.88,916.16,2023,Friday,138.3
2023-11-10,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.34,40.68,2023,Friday,20.77
2023-11-10,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.78,34.78,2023,Friday,37.42
2023-11-10,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,49.89,99.78,2023,Friday,49.32
2023-11-11,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,17,114.22,1941.74,2023,Saturday,87.72
2023-11-11,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,134.67,2154.72,2023,Saturday,123.54
2023-11-11,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.63,256.89,2023,Saturday,91.04
2023-11-11,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,76.41,229.23,2023,Saturday,71.95
2023-11-11,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.42,106.26,2023,Saturday,32.99
2023-11-11,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,63.92,191.76,2023,Saturday,66.61
2023-11-11,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,70.32,210.96,2023,Saturday,70.15
2023-11-11,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,65.14,195.42,2023,Saturday,64.44
2023-11-11,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,3,393.59,1180.77,2023,Saturday,387.23
2023-11-11,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,178.85,536.55,2023,Saturday,189.55
2023-11-11,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,46.19,138.57,2023,Saturday,44.44
2023-11-11,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,55.55,277.75,2023,Saturday,51.04
2023-11-11,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.88,99.52,2023,Saturday,24.14
2023-11-11,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,41.08,123.24,2023,Saturday,36.9
2023-11-11,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,5,149.71,748.55,2023,Saturday,143.49
2023-11-11,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,809.49,3237.96,2023,Saturday,790.35
2023-11-11,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,92.69,278.07,2023,Saturday,87.97
2023-11-11,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,3,70.75,212.25,2023,Saturday,66.25
2023-11-11,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,3,110.06,330.18,2023,Saturday,113.32
2023-11-11,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,77.93,155.86,2023,Saturday,78.24
2023-11-11,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,128.81,772.86,2023,Saturday,135.07
2023-11-11,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.19,40.38,2023,Saturday,20.68
2023-11-11,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,34.06,68.12,2023,Saturday,35.47
2023-11-11,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,49.79,99.58,2023,Saturday,46.95
2023-11-12,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,117.58,1763.7,2023,Sunday,89.05
2023-11-12,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,15,133.25,1998.75,2023,Sunday,121.64
2023-11-12,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,4,87.24,348.96,2023,Sunday,90.08
2023-11-12,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,76.81,230.43,2023,Sunday,80.82
2023-11-12,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.11,105.33,2023,Sunday,31.74
2023-11-12,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,65.39,196.17,2023,Sunday,66.49
2023-11-12,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,69.77,139.54,2023,Sunday,66.14
2023-11-12,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,66.86,133.72,2023,Sunday,68.93
2023-11-12,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,3,406.89,1220.67,2023,Sunday,390.22
2023-11-12,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,173.4,520.2,2023,Sunday,190.21
2023-11-12,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,44.11,176.44,2023,Sunday,45.44
2023-11-12,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,54.24,216.96,2023,Sunday,57.3
2023-11-12,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.39,73.17,2023,Sunday,22.83
2023-11-12,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.88,119.64,2023,Sunday,40.0
2023-11-12,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,147.88,591.52,2023,Sunday,144.47
2023-11-12,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,821.77,3287.08,2023,Sunday,778.15
2023-11-12,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,96.63,193.26,2023,Sunday,86.03
2023-11-12,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,3,71.33,213.99,2023,Sunday,63.06
2023-11-12,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,110.63,221.26,2023,Sunday,106.03
2023-11-12,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,3,79.55,238.65,2023,Sunday,75.83
2023-11-12,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,8,127.24,1017.92,2023,Sunday,132.58
2023-11-12,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.39,40.78,2023,Sunday,19.63
2023-11-12,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,35.13,70.26,2023,Sunday,36.33
2023-11-12,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,50.37,50.37,2023,Sunday,52.21
2023-11-13,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,117.05,1404.6,2023,Monday,90.03
2023-11-13,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,11,138.0,1518.0,2023,Monday,122.06
2023-11-13,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,84.17,252.51,2023,Monday,89.06
2023-11-13,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,73.43,220.29,2023,Monday,74.99
2023-11-13,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.58,106.74,2023,Monday,32.25
2023-11-13,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,66.91,133.82,2023,Monday,67.66
2023-11-13,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.92,143.84,2023,Monday,71.72
2023-11-13,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,65.68,197.04,2023,Monday,64.26
2023-11-13,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,405.47,810.94,2023,Monday,391.97
2023-11-13,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,172.46,517.38,2023,Monday,183.36
2023-11-13,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,44.71,178.84,2023,Monday,48.01
2023-11-13,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,55.26,221.04,2023,Monday,54.06
2023-11-13,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.13,75.39,2023,Monday,25.32
2023-11-13,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.07,120.21,2023,Monday,43.51
2023-11-13,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,148.37,593.48,2023,Monday,145.6
2023-11-13,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,810.37,2431.11,2023,Monday,796.1
2023-11-13,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,95.4,286.2,2023,Monday,105.01
2023-11-13,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,70.53,141.06,2023,Monday,73.46
2023-11-13,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,3,113.2,339.6,2023,Monday,106.55
2023-11-13,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,79.09,158.18,2023,Monday,84.5
2023-11-13,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,127.34,891.38,2023,Monday,136.06
2023-11-13,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.62,39.24,2023,Monday,19.03
2023-11-13,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.88,35.88,2023,Monday,31.89
2023-11-13,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,51.38,51.38,2023,Monday,47.73
2023-11-14,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,112.57,1125.7,2023,Tuesday,90.04
2023-11-14,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,11,134.1,1475.1,2023,Tuesday,120.38
2023-11-14,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,86.29,258.87,2023,Tuesday,79.96
2023-11-14,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,73.58,220.74,2023,Tuesday,80.23
2023-11-14,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.09,105.27,2023,Tuesday,31.86
2023-11-14,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,63.09,126.18,2023,Tuesday,66.67
2023-11-14,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,72.05,216.15,2023,Tuesday,72.14
2023-11-14,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,64.45,128.9,2023,Tuesday,66.88
2023-11-14,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,3,408.46,1225.38,2023,Tuesday,399.2
2023-11-14,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,176.56,529.68,2023,Tuesday,186.85
2023-11-14,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,44.63,178.52,2023,Tuesday,42.58
2023-11-14,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,55.36,166.08,2023,Tuesday,59.22
2023-11-14,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.78,99.12,2023,Tuesday,26.04
2023-11-14,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,4,40.5,162.0,2023,Tuesday,37.92
2023-11-14,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,152.9,611.6,2023,Tuesday,144.34
2023-11-14,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,816.08,2448.24,2023,Tuesday,796.19
2023-11-14,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,92.32,184.64,2023,Tuesday,101.35
2023-11-14,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,72.03,144.06,2023,Tuesday,72.41
2023-11-14,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,107.39,214.78,2023,Tuesday,110.0
2023-11-14,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,80.03,160.06,2023,Tuesday,72.9
